mesh_id	disease
MESH:C564370	Bilateral limb deformity
MESH:C564409	akinesia Holoprosencephaly-fetal akinesia
MESH:C564423	X-linked mesangiocapillary glomerulonephritis
MESH:C564432	Autosomal dominant non-syndromic low frequency sensorineural hearing loss
MESH:C564467	Rolandic Epilepsy-speech Dyspraxia Syndrome
MESH:C564474	epilepsy and hyperekplexia
MESH:C564476	publication bias (Figure 2B) and failure
MESH:C564489	ALC.0000122103.74491.78
MESH:C564496	CH2CH(CH3)2 1 H CH3 CH3 CH3  6.82 39a CH2CH(CH3)2
MESH:C564498	2a VA failure
MESH:C564515	000 81 1.000 81 1.000 MB
MESH:C564522	Hypertension 63 Mental disease 49 Hyperlipidemia 42 Diabetes
MESH:C564524	retardation of Abeta(1-42) aggregation
MESH:C564528	acylcarnitine 1.73 Linoleoylcarnitine
MESH:C564535	HPRT deficiency neurological
MESH:C564559	,1,1-trisubstituted hyposil(germ)atranes
MESH:C564574	Estonia       X   X   V
MESH:C564602	DFNB33 deafness
MESH:C564606	Autosomal recessive total congenital anonychia
MESH:C564620	atresia and limb deficiency
MESH:C564621	Gazali-Bakalinova syndrome
MESH:C564627	AAT2 deficiency|AAT2 deficiency VSMCs
MESH:C564680	Gastrointestinal (total)Bowel injuryFistulaIleusSmall bowel obstruction 1 (0.4)1 (0.4)000
MESH:C564681	6-month bowel symptoms
MESH:C564682	Bowel dysfunction 8  Pain
MESH:C564716	BRCA1 inactivated tumors
MESH:C564730	Sclerotinia sclerotiorue beta-xylosidase
MESH:C564762	decreased SV cycling and defects
MESH:C564773	ABTAA|acromial branch of thoraco-acromial artery
MESH:C564774	thoracic dysplasia syndromes
MESH:C564782	juvenile Tay Sach
MESH:C564787	Hirosuke Tatsumi
MESH:C564792	lactosuria and sucrosuria
MESH:C564802	anomalies or dysmorphism
MESH:C564827	infantile type Sandhoff disease|Infantile Type Sandhoff Disease
MESH:C564840	'senile' retinitis pigmentosa
MESH:C564849	genital abnomalities and ear anomalies
MESH:C564868	deficiency of ovarian 17-ketosteroid reductase
MESH:C564870	enlarged hypoechoic testes
MESH:C564882	blindness and kidney anomalies
MESH:C564927	ptosis and ophthalmoplegia of right eye
MESH:C564985	archegonia-producing Pellia
MESH:C564989	gastric volvulus Left side Contemporary Intrathoracic left kidney Splenopexy
MESH:C564999	Caller SV type Calls
MESH:C565022	Coagulation factors II+VI+X
MESH:C565025	AICA Radiation VII/VIII palsy
MESH:C565026	excess clothing factors IXa
MESH:C565063	idiopathic prepubertal disease
MESH:C565071	E11 deficiency
MESH:C565077	falls Pallhypaesthesia lower extremities Vertical gaze palsy   Clumsiness
MESH:C565086	hyperpepsinogenemic
MESH:C565098	dental diastema
MESH:C565109	alveolar ridge injury
MESH:C565120	sensorineural deafness and axonal neuropathy
MESH:C565130	progressive abnormalities in cortical oscillatory
MESH:C565134	CH2-CH-(CH3)2                Non-polar                                           Phenylalanine
MESH:C565142	Familial primary cryofibrinogenemia|familial primary cryofibrinogenemia
MESH:C565143	Alzheimer disease sporadic Creutzfeldt-Jakob disease
MESH:C565157	endocrine deficiencies, neurotrophic (neural and ischaemic) keratopathy and chronic limbitis
MESH:C565177	Col9a1 deficiency
MESH:C565186	AA2 Acylcarnitines  C0
MESH:C565204	6000-13,000 disease
MESH:C565210	autosomal dominant HSP type SPG31
MESH:C565211	15-65 Phosphoremia
MESH:C565227	ICDD PDF+4 plus
MESH:C565228	Ad11 disease
MESH:C565229	Abdominal aortic aneurysm              2
MESH:C565246	Akiyama H, Tamaki N, Kondoh T, Nagashima T
MESH:C565252	abductor impairment
MESH:C565253	developmental delay, epilepsy and neonatal diabetes (DEND) syndrome
MESH:C565293	atopic dermatitis 2
MESH:C565302	Otosclerosis              2
MESH:C565308	cerebellar ataxia arid hypergonadotropic hypogonadism
MESH:C565311	Congenital Joint Contractures, Ophthalmoplegia
MESH:C565315	18-49 Diabetes
MESH:C565320	Figure 1K-N
MESH:C565331	gingival fibromatosis-mental retardation-hypertrichosis (Zimmermann-Laband) syndrome
MESH:C565337	1j  HC CC(CH3)2OH
MESH:C565341	autosomal recessive CL-11 or CL-10 deficiency
MESH:C565358	developmental delay and facial dysmorphism
MESH:C565371	chemotactic deficits
MESH:C565403	pseudoarylsulfatase A deficiency
MESH:C565411	lesions Abnormal skin Marfanoid habitus Eyes
MESH:C565429	acute or lymphomatous subtype
MESH:C565462	chorioretinal and iris coloboma, ptosis
MESH:C565499	mitochondria axonal transport defects
MESH:C565522	anemia of thermal injury by depressing red
MESH:C565535	immunoglobulin abnormalities
MESH:C565536	EA Type Associated Anomalies
MESH:C565542	GSD-IV neuromuscular
MESH:C565597	Multilocular encephalomalacia
MESH:C565600	dysfibronectinemic EDS
MESH:C565601	ectrodactyly polydactyly, hypoplasia
MESH:C565629	DH-1 and DH-2
MESH:C565637	autosomal recessive sensorineural deafness
MESH:C565657	ischemic lesions Congenital metabolic disease 23 Ventriculomegaly
MESH:C565686	anomalies of the macula
MESH:C565712	Bela Bardoka Pivska Sjenicka Zeta   Pramenka Krajina   Pramenka   Zuja Istrska Pramenka
MESH:C565716	"Cachoeira Comprida village (00 15'44""N"
MESH:C565719	14-62 Macroadenoma
MESH:C565731	Hz TMS pulses
MESH:C565734	Wormian bones
MESH:C565737	IN AMERICAN INDIAN
MESH:C565744	'Destilaria Bauru Ltda
MESH:C565764	Angioectasias(3) Small bowel
MESH:C565766	CAD 2.1 (1.2) (NS) Hyperlipidemia
MESH:C565767	genetic deficiency decreases VDAC closure
MESH:C565775	Arrhythmogenic right ventricular cardiomyopathy 1 (6)  Brugada syndrome
MESH:C565783	postaxial ray deficiencies
MESH:C565796	congenital anomalies/mental retardation (MCA/MR) syndrome
MESH:C565814	Leber's congenital amaurosis 3
MESH:C565833	autoimmune lymphoproliferative syndrome type II
MESH:C565843	autosomal recessive forms of skeletal dysplasia
MESH:C565861	PLMT syndrome and the painless variant of PLMT syndrome
MESH:C565864	dysphoric amyloid angiopathy
MESH:C565881	dilated cardiomyopathy-sudden death
MESH:C565893	facial dysmorphy, hypotrichosis and hypo/anodontia
MESH:C565896	Boletina arctica Holmgren
MESH:C565902	Biemond syndrome
MESH:C565909	familial semibenign BCG infection
MESH:C565916	BBS7 protein dysfunctions
MESH:C565921	Bbs12-deficient
MESH:C565952	error possibilities rise
MESH:C565954	B6-responsive disorders
MESH:C565959	anchored the Gal hydroxyl
MESH:C565977	21-hydroxylase deficiency had ovarian hyperandrogenism
MESH:C566023	Critical Pluripotency Regions
MESH:C566028	Metacarpal-phalangeal joint arthroplasty of the rheumatoid thumb
MESH:C566033	Sugio-Kajii syndrome
MESH:C566039	Colonic adenoma 6
MESH:C566051	Matsubara T, Takao T
MESH:C566060	hereditary hemorrhagic thrombasthenia|Hereditary haemorrhagic thrombasthenia
MESH:C566136	CMT1E disease
MESH:C566146	''N and longitude 14 31'00.0''E
MESH:C566162	cataract crystallin
MESH:C566173	CINH esterase deficiency
MESH:C566182	abnormal aortic calcification
MESH:C566204	club thumb and brachydactyly
MESH:C566226	aureus AGNB Candida Primary impression
MESH:C566234	De Hauwere syndrome
MESH:C566240	Cardiac lesion     Primum atrial septal defect
MESH:C566244	AF AF#4 AF
MESH:C566246	ataxia and tremors/muscle fasciculations
MESH:C566262	familial hyperbeta lipoproteinemia
MESH:C566292	amyotrophic paraplegia|generalized dystonic paraplegia|dystonic paraplegia
MESH:C566293	Amelogenesis imperfecta hypoplastic-hypomaturation with taurodontism
MESH:C566358	type II xanthinuria|xanthinuria type II
MESH:C566360	atrophoderma and milia
MESH:C566366	Abnormal right vestibular enlargement
MESH:C566377	extra-skeletal anomaly was rib anomalies
MESH:C566383	C(1)D(1)E(1)F(1)G(1)H
MESH:C566395	17-items Diabetes
MESH:C566429	centroperipheral tapetoretinal pigmentary dystrophy
MESH:C566459	001 Hypertensionb 46
MESH:C566465	10 Alzheimer
MESH:C566475	Nougaret syndrome
MESH:C566483	hypnotic trials
MESH:C566498	6.47(2.14) 6.47(2.14) HP NoDiff
MESH:C566513	familial hypodontia and oligodontia
MESH:C566515	coronal cleft
MESH:C566535	=1.14 (1.05-1.23)Hyperlipidemia
MESH:C566560	degeneration of the sensorineural epithelium
MESH:C566568	AF defect groups
MESH:C566576	ALS5  FaDu (pharynx carcinoma)    ALS8
MESH:C566589	limb-girdle muscular dystrophy type 1E
MESH:C566591	"nomenclature ""erythrokeratoderma variabilis progressiva"
MESH:C566596	microcytic anaemia and thrombocytosis
MESH:C566614	type IB plus type II
MESH:C566640	catalytically active Factor Xa
MESH:C566641	decrease of the Fe(1)-N(1)-C(1) angle
MESH:C566648	folate deficiency in spina bifida
MESH:C566681	ASSOCIATED SIGNS
MESH:C566709	BRCA-2 deficient embryonic
MESH:C566736	paralytic strabismus and ptosis
MESH:C566738	atraumatic antecubital veinipuncture
MESH:C566768	hepatic porphyria cutanea tarda Type I
MESH:C566792	Autosomal recessive polycystic kidney Potter's syndrome type 2 Renal dysplasia Potter's syndrome
MESH:C566795	Primary Spontaneous Pneumothorax
MESH:C566811	Kosenow syndrome|pelvis-shoulder dysplasia|Pelvis-Shoulder Dysplasia|Scapuloiliac dysostosis|scapuloiliac dysostosis
MESH:C566817	ataxia and upgaze palsy
MESH:C566825	parietal foramina-cleidocranial dysplasia
MESH:C566876	Mental retardation (F70-79) Mental retardation (F70-79) Mental retardation (F70) Dementia
MESH:C566877	mentally retarded spastic
MESH:C566930	nephronophthisis NPHP7
MESH:C566931	F Osteopetrosis 6
MESH:C566939	atypical Glomerulonephritis C3 Factor H-related protein deficiency Dense deposit disease
MESH:C566947	Abe SI (2000) AID-MRD1
MESH:C566949	autosomal dominant essential tremor
MESH:C566976	004 (1.001-1.007) H
MESH:C566978	CHF Severe COPD
MESH:C566995	cleft and hypodontia
MESH:C567021	bowel 10 Adenocarcinoma
MESH:C567031	Adenoma 1(0.9)     Cancer
MESH:C567060	Non-Syndromic X-Linked Dominant Congenital Tooth Agenesis|X-linked dominant type of non-syndromic tooth agenesis|non-syndromic X-linked dominant congenital tooth agenesis
MESH:C567066	001 Kurtosis 8.93
MESH:C567090	familial cold autoinflammatory syndrome type 2
MESH:C567093	short stature and facial dysmorphism
MESH:C567098	Familial adult myoclonic epilepsy type
MESH:C567147	BITE
MESH:C567168	puberty Leydig cell adenoma
MESH:C567174	isolated eyelid myokymia
MESH:C567187	multifocal Best vitelliform macular dystrophy
MESH:C567202	Cav1-deficient HS5
MESH:C567209	capsular laxity or hypermobility, dysplasia
MESH:C567224	22q11.2 duplication syndrome
MESH:C567231	non-BFIE familial infantile seizures
MESH:C567233	23-49) Diabetes Depression UNS
MESH:C567260	15.4)    Febrile neutropenia 8 (4.1)   Liver dysfunction
MESH:C567268	Protracted Parasitaemia
MESH:C567274	DDOD syndrome
MESH:C567285	CHD (21)Diabetes
MESH:C567288	Language Loss   months Other skill loss   months              language loss
MESH:C567289	(2)P13(1)P14(1)P15(1)P16
MESH:C567305	Age-Related Central Auditory Processing Disorder
MESH:C567341	hyperfibrinolysis    Tissue hypoperfusion
MESH:C567357	Bastrup-Birk  SIRS criteria SIRS
MESH:C567359	bilateral microtia and atretic external auditory
MESH:C567361	15-20 bowel
MESH:C567363	nephrolithiasis and osteoporosis
MESH:C567364	anomaly 9/15
MESH:C567371	blaNDM-1 plus blaIMP-6
MESH:C567374	dye labeling bias
MESH:C567377	Altered bowel habits 18 Haematochezia
MESH:C567403	Birth Retinopathy None M 29 Birth Retinopathy
MESH:C567434	(SICI)1097-0029(19991115)47
MESH:C567441	QCp.aafc.DH-2A
MESH:C567445	Canada   Laura MacDonald Public
MESH:C567456	13-prostate cancer
MESH:C567469	reduced early failure
MESH:C567484	Christianson syndrome
MESH:C567487	Leukopenia 2  1     Hemoglobinpenia  3      Thrombocytopenia 3       Dermatitis|Leukopenia 1 2      Hemoglobinpenia 1 2      Thrombocytopenia 3       Dermatitis   3     Mucositis
MESH:C567507	A-hras-1Y-T
MESH:C567513	LQT1 LQT2 LQT3 LQT4 LQT5 LQT6 LQT7 LQT8 LQT9 LQT10 LQT11 LQT12
MESH:C567514	10-foot long HDMI
MESH:C567517	embryonic kidney  Sex Female Sequencer
MESH:C567543	(1.49-1.77)    Single
MESH:C567559	Congenital abnormalities 27 2.1 Bowel obstruction 15
MESH:C567562	(1.49,1.71) Cerebrovascular disease
MESH:C567583	Acidithiobacillus sulfuriphilusT 97.14 Z29975 Acidithiobacillus caldusT
MESH:C567584	1(CAG-Syp/tdTomato)Hze
MESH:C567597	fracture804.xx Fractures
MESH:C567616	HAND              N
MESH:C567628	disability of joint contractures
MESH:C567678	autosomal dominant inherited Fuchs endothelial corneal dystrophy
MESH:C567728	bowel     28 Bowel cramps     28 Pain
MESH:C567733	JFH-1cc infected|JFH-1cc-infected
MESH:C567745	atypical benign epilepsy
MESH:C567753	atoms CHCN; HC(O)OCH; CHCOOH; CH; CH; CHOHCHO
MESH:C567762	infection in infantile sensorineural deafness
MESH:C567764	atrial septal defect  6
MESH:C567796	Lymphoma 7 1 Glaucoma 7  Prostate cancer 6  Atopic dermatitis 6  Breast cancer
MESH:C567802	AF 2 AF 4 AF 6 AF 8 AF
MESH:C567818	Diabetic Nephropathy11 (24) Hepatitis C26 (70) Stroke129
MESH:C567839	Autosomal recessive multiple synostoses syndrome
MESH:C567854	Abeta(1-42) toxicity decreases
MESH:C567855	Cutis Laxa IIB
MESH:C567864	Giacheti CM
MESH:C567877	1BB-deficient myotubes
MESH:C575214	Microtus gregalis-30,Apodemus uralensis-6
MESH:C579850	16p11.2 syndrome
MESH:C579867	3-methylglutaconic aciduria in ECHS1 deficiency
MESH:C579878	achondrogenesis type IB
MESH:C580002	malonic and methylmalonic aciduria
MESH:C580009	labyrinthine aplasia
MESH:C580011	congenital fiber type disproportion myopathy
MESH:C580017	hypoplasminogenemia
MESH:C580199	refractoriness to Tbg infection
MESH:C580473	ITCH E3 ubiquitin ligase deficiency
MESH:D000067454	childhood onset fluency disorder
MESH:D000080842	IN UNDIAGNOSED SOLID TUMORS
MESH:D000081208	hereditary complement abnormalities
MESH:D001423	bacterial infection and fungal infection|infection and fungal infection
MESH:D001832	body temperature abnormalities
MESH:D017188	Adenophorea and Secernentea
MESH:D017194	gallinarum  Oxyurida
MESH:D017437	digital anomalies skin tissue dysplasia
MESH:D059707	AVF
OMIM:108900	osteosynthesis without defect augmentation
OMIM:116400	Dyslipidaemia  41   Iron deficiency
OMIM:116600	AGE IN THE ERA OF INDUCED
OMIM:143460	emotion regulation deficiency
OMIM:143860	hyperchlorhidrosis
OMIM:155601	alveolus 2 Malignant melanoma 2 Ca cervix 12 Ca colon 2 Neurofibroma
OMIM:162400	CMT IA hereditary neuropathy
OMIM:165800	F OD nephrolithotripsy blood
OMIM:167960	DESIGNED TO FIT A SITE OF KNOWN STRUCTURE IN HUMAN HAEMOGLOBIN
OMIM:181750	Familial Progressive SNHL
OMIM:188000	Leukopenia 2  Thrombocytopenia
OMIM:190440	MetOp satellites
OMIM:193235	autosomal dominant neovascular inflammatory vitreoretinopathy
OMIM:194300	ADWH
OMIM:204750	2-oxoadipate acidaemia
OMIM:214110	Bulleidia CG5b  CG2 nugenta  Haemophilus clueb  Streptococcus anginosus Moryella
OMIM:215140	Greenberg dysplasia
OMIM:239300	Hyperphosphatasia in Mabry Syndrome
OMIM:256370	(49.4) NS Kidney disease
OMIM:256810	Bhatia NN
OMIM:264070	CADH
OMIM:269840	blaKPC-2 blaVIM -1 blaNDM-1 blaOXA-48 blaOXA-181 BR318-14
OMIM:275100	endocrine-inactive pituitary macroadenomas
OMIM:300147	X  X    Dichlorodiphenyltrichloroethane    X   Electromagnetic field X     Childhood cancer
OMIM:300351	X   X  Garcia-Martin        X   X  Graves        X
OMIM:300752	X-linked dominant protoporphyria
OMIM:300833	SOX3 deficiency
OMIM:300928	retards MCG-101 tumor
OMIM:300988	blaVIM-4,blaOXA-50,blaPAO
OMIM:301201	X-linked hypoplastic AI
OMIM:600176	arachnoid cyst or pachygyria
OMIM:600652	autosomal-dominant DFNA4 deafness
OMIM:600803	isolated gallbladder injury
OMIM:601419	autosomal-dominant desminopathies|desminopathy|desminopathies|Desminopathy|primary desminopathies
OMIM:601583	Type 5=tumor satellites
OMIM:601776	mcEDS|Musculocontractural Ehlers-Danlos syndrome
OMIM:604391	Ataxia telangiectasia-like disorder|ataxia-telangiectasia-like disorder|Ataxia-telangiectasia-like disorder
OMIM:604772	CPVT1-CM
OMIM:605429	AnAlysis of pRotective AnD moDifiAble fActoRs
OMIM:606068	blindness CB001 M 28 Weak Retinal dysplasia CB002 F 28 Weak Retinal pigmentosa
OMIM:606711	accredited facilities  Prioritising
OMIM:607134	impaired movement specific ipsilesional
OMIM:607354	deformity 3 (2) Scoliosis 2 (1) Active structural deficit 2 (1) Severe postural abnormality 2
OMIM:607473	AGAP004631-PA              Clotting factor deficiency 2
OMIM:607836	(1.1)  Autoimmune disorders
OMIM:608392	AIS3 injury
OMIM:608850	autosomal dominant retinal macular dystrophy
OMIM:610425	ACHD.23
OMIM:611046	Mitofusin 2-Deficiency Suppresses Mycobacterium tuberculosis Survival|2-Deficiency Suppresses Mycobacterium tuberculosis
OMIM:611383	autosomal recessive Usher Syndrome Type IID
OMIM:611403	asthma 12 (6.6) Neurological 8
OMIM:611630	left mesial temporal sclerosis and left frontal proencephalic cyst
OMIM:611726	CLN14 diseases
OMIM:612016	deficiency (Q10 deficiency-4)
OMIM:612124	hypertrophic 12 cardiomyopathy
OMIM:612336	functional deficiency consequences of PROS1|PROS1 deficiencies
OMIM:612433	'45.8''N Wathurugama
OMIM:612628	Hyperlipidaemia 1552 (52.4)  Microvascular complications
OMIM:612953	Parkinsonism 14
OMIM:613074	blaOXA-4, blaOXA-50,blaPDC-3,blaPAO,blaNDM-1 aac
OMIM:613239	Familial thyrotoxic periodic paralysis
OMIM:613428	13CH2OH(13CH2)54(CH2)|13CH2OH(13CH2)54(CH2)](13CH2)20 (CHOH)2
OMIM:613443	Acronyms Description Acronyms Description   CL Cooling
OMIM:613453	(1.15-1.91)Trauma
OMIM:613480	IC-tumour
OMIM:613581	Alfalfa 56.1B 56.1B 15.8B 15
OMIM:613582	Deficiency 57.8% Deficiency
OMIM:613612	iii deficiency and protein c deficiency
OMIM:613640	Autonomous Piezoelectric Energy Harvesting IC
OMIM:613671	Acromial Anterior Protrusion and Acromial Inferior
OMIM:613685	(0.49-14.83)NS   SI
OMIM:613706	cancer  NS7  NS
OMIM:613724	dystonia and motor neuropathy
OMIM:613761	AGE deposits and macular disease
OMIM:613818	autosomal recessive MDDGC9
OMIM:613835	LCA8 disease
OMIM:613843	congenital amaurosis 15
OMIM:613849	OI type XII|type XII osteogenesis imperfecta
OMIM:613862	blindness P1 38 Retinitis pigmentosa
OMIM:613960	Chronic absenteeism b
OMIM:613977	transient neonatal cyanosis
OMIM:614065	Autosomal Dominant Atelosteogenesis, William's Distal Myopathy
OMIM:614113	MRD2 Dermatochalasis Steatoblepharon
OMIM:614116	AUTOSOMAL RECESSIVE HEREDITARY HEARING LOSS IN
OMIM:614135	Dysplasia &lt;6 months Dysplasia
OMIM:614152	001 Pericarcinoma 64 49 15
OMIM:614196	(1) 14(6) NS Discharge weight
OMIM:614213	IIC defect|IIC Defects
OMIM:614325	NS PITT Bacteraemia|NS  PITT Bacteraemia
OMIM:614576	iiL
OMIM:614727	BSID-IIk BSID-II
OMIM:614736	glucocorticoid deficiency, or mineralocorticoid deficiency
OMIM:614742	complete telomere failure
OMIM:614809	CFH CFI MCP CFB CFHR5 C3 MLPA FH|CFHR5 glomerulopathy
OMIM:614823	2-balloon aortic valvuloplasty
OMIM:614833	clonic seizure Left temporo-parietal polymicrogyria Infantile spasms
OMIM:614837	HH8 chick crania|HH8 crania
OMIM:614840	atoms HH11
OMIM:614845	nephronophthisis 15
OMIM:614857	cblJ defect|cblJ disorder|cblJ inborn error
OMIM:614858	HH14 aggregation
OMIM:614862	aggregation              CGC
OMIM:614870	Buddy defect 6a Viscous ropy syrup
